TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Zbtb7a	Ssbp4	0.35649	0.55579	rgb(223,111,112)	1.6677	2,2
Scmh1	Rbms2	0.35637	0.53053	rgb(223,116,117)	1.6676	2,2
Zfp281	Ucp2	0.35631	0.68316	rgb(225, 87, 88)	1.6676	2,2
Ebf1	Anxa3	-0.35617	-0.57474	rgb( 92,141,239)	1.2997	2,2
E2f1	Gltscr2	-0.35617	-0.65684	rgb( 74,130,242)	1.2997	2,2
Pou6f1	Adamts17	-0.35597	-0.64316	rgb( 77,132,241)	1.2998	2,2
Csrnp1	Socs1	0.35595	0.73053	rgb(225, 77, 79)	1.6674	2,2
Clock	Sdc3	-0.3559	-0.60105	rgb( 87,138,240)	1.2998	2,2
Ascl2	Ly6k	-0.35588	-0.58316	rgb( 90,140,239)	1.2998	2,2
Elf1	Rps14	0.35584	0.6	rgb(224,102,104)	1.6674	2,2
Bbx	Tiparp	0.35583	0.70105	rgb(225, 83, 85)	1.6674	2,2
Ets1	Sirt4	0.35582	0.58211	rgb(223,106,107)	1.6674	2,2
Trp53	Trmt5	0.35571	0.70316	rgb(225, 83, 84)	1.6673	2,2
Srebf1	Foxp1	-0.35568	-0.82842	rgb( 37,108,248)	1.2999	2,2
Gabpa	N4bp2l1	-0.35565	-0.37474	rgb(136,168,231)	1.3	2,2
Zfp948	Mtx3	0.35562	0.47474	rgb(222,126,127)	1.6673	2,2
Patz1	Plcg1	0.35562	0.59053	rgb(223,104,105)	1.6672	2,2
Mef2d	Nr4a1	0.35555	0.79053	rgb(226, 66, 68)	1.6672	2,2
Cebpb	2810442I21Rik	0.35553	0.78947	rgb(226, 66, 68)	1.6672	2,2
Rest	Rhoc	0.35531	0.56526	rgb(223,109,110)	1.6671	2,2
Stat4	Ltb	0.35527	0.64105	rgb(224, 95, 96)	1.6671	2,2
Ovol1	Pyhin1	0.35526	0.38	rgb(221,144,145)	1.6671	2,2
E2f1	Atad2b	0.35525	0.57789	rgb(223,107,108)	1.6671	2,2
Pou2f2	Prrg4	0.35525	0.68947	rgb(225, 85, 87)	1.6671	2,2
Sp2	Tab2	-0.35511	-0.43579	rgb(122,159,234)	1.3002	2,2
Nr1d1	Mcoln3	-0.35508	-0.59053	rgb( 89,139,239)	1.3003	2,2
E2f1	Cmtm4	0.35507	0.37684	rgb(221,145,146)	1.667	2,2
Zbtb34	Cysltr2	-0.35502	-0.46421	rgb(116,156,235)	1.3003	2,2
Ppara	4930503L19Rik	0.35498	0.68526	rgb(225, 86, 87)	1.6669	2,2
Pou2f2	Inpp1	0.35496	0.60105	rgb(224,102,103)	1.6669	2,2
Klf7	Ethe1	0.35494	0.66211	rgb(224, 91, 92)	1.6669	2,2
Zfp704	Txlnb	0.3549	0.60947	rgb(224,101,102)	1.6669	2,2
Cebpg	Acsbg1	0.35476	0.57789	rgb(223,107,108)	1.6668	2,2
Cxxc5	Ephx1	0.35468	0.48316	rgb(222,125,126)	1.6668	2,2
Rfx2	Zfp324	0.35466	0.57263	rgb(223,108,109)	1.6668	2,2
Mlxipl	Gstt3	-0.35453	-0.38737	rgb(133,166,232)	1.3005	2,2
Zfp109	Usp54	0.35451	0.49158	rgb(222,123,124)	1.6667	2,2
Ncoa2	Zfp646	0.35445	0.53053	rgb(223,116,117)	1.6666	2,2
Trerf1	Dtx4	0.3544	0.80842	rgb(226, 63, 64)	1.6666	2,2
Klf11	Gusb	-0.35439	-0.60632	rgb( 85,137,240)	1.3006	None
Jazf1	Lgals7	0.35435	0.44105	rgb(222,133,134)	1.6666	None
Tcf7l2	Bloc1s2	-0.35434	-0.5	rgb(109,151,236)	1.3006	2,2
Six4	Tmem141	-0.35433	-0.59474	rgb( 88,138,240)	1.3006	2,2
Zfp263	Nr1d1	-0.35428	-0.62211	rgb( 82,135,241)	1.3007	2,2
Fosl2	Arsb	0.35426	0.74105	rgb(225, 75, 77)	1.6665	2,2
Hes1	Dirc2	-0.35422	-0.63789	rgb( 79,133,241)	1.3007	2,2
Zbtb7a	Zfp646	0.35412	0.54526	rgb(223,113,114)	1.6665	2,2
Hhex	Ppfibp2	0.35412	0.78105	rgb(226, 68, 69)	1.6665	2,2
Pou2f2	Rhobtb1	0.35406	0.46632	rgb(222,128,129)	1.6664	None
Zfp516	Slc2a3	0.35406	0.36526	rgb(221,147,148)	1.6664	2,2
Pou6f1	Lamc2	0.354	0.71579	rgb(225, 80, 82)	1.6664	2,2
Zfp605	Gkap1	0.35397	0.58316	rgb(223,106,107)	1.6664	2,2
Tulp3	Vegfb	0.35396	0.68	rgb(224, 87, 88)	1.6664	2,2
Tet3	Gdpd1	-0.35392	-0.64737	rgb( 77,132,242)	1.3009	2,2
Jund	Mctp1	0.35386	0.54947	rgb(223,112,113)	1.6663	2,2
Sp3	Rab26	0.35383	0.56211	rgb(223,110,111)	1.6663	2,2
Egr4	Lyrm1	-0.35379	-0.54632	rgb( 98,145,238)	1.3009	2,2
Six5	Dcaf17	0.35372	0.77263	rgb(225, 69, 71)	1.6663	2,2
Pknox1	Gm11346	0.35363	0.77263	rgb(225, 69, 71)	1.6662	2,2
Sp4	Smtn	0.35358	0.53474	rgb(223,115,116)	1.6662	2,2
Rfx2	Vav2	0.35345	0.62316	rgb(224, 98, 99)	1.6661	2,2
Son	Sult1a1	0.35341	0.55263	rgb(223,111,113)	1.6661	2,2
Srebf2	Iqgap2	0.35327	0.71368	rgb(225, 81, 82)	1.666	2,2
Pbx2	Plxnd1	-0.3532	-0.62842	rgb( 81,134,241)	1.3012	2,2
Rxra	Nme4	0.35319	0.60105	rgb(224,102,103)	1.666	2,2
Zbtb7b	Crebbp	0.35315	0.51789	rgb(223,118,119)	1.666	2,2
Cdc5l	Dock10	0.35314	0.88211	rgb(227, 49, 50)	1.666	2,2
Pparg	Prph	-0.35305	-0.60842	rgb( 85,137,240)	1.3013	2,2
Usf2	Akap12	-0.35298	-0.78842	rgb( 46,113,247)	1.3013	2,2
Zbtb7a	Hdac4	0.35293	0.77684	rgb(226, 69, 70)	1.6659	2,2
Zfp536	Oit3	0.35286	0.69684	rgb(225, 84, 85)	1.6658	2,2
Eomes	Tmem173	0.35282	0.79579	rgb(226, 65, 67)	1.6658	2,2
Sp2	Rpa2	0.35281	0.52211	rgb(223,117,118)	1.6658	2,2
Trps1	Slc14a1	-0.35278	-0.69053	rgb( 67,126,243)	1.3014	2,2
Maf	Ppp1r10	-0.35274	-0.70105	rgb( 65,124,244)	1.3015	2,2
Rorc	Art2a-ps	0.35268	0.42105	rgb(222,137,137)	1.6657	2,2
Zfp426	4632434I11Rik	0.35261	0.62632	rgb(224, 97, 99)	1.6657	2,2
Zfx	AA467197	-0.35258	-0.44421	rgb(121,158,234)	1.3015	2,2
Ikzf5	Il17a	0.35254	0.69895	rgb(225, 84, 85)	1.6657	2,2
Rela	Wisp1	0.35244	0.62947	rgb(224, 97, 98)	1.6656	2,2
Atf5	1190002N15Rik	0.35243	0.64316	rgb(224, 94, 95)	1.6656	2,2
Rlf	Atad2b	0.35237	0.57895	rgb(223,106,108)	1.6656	2,2
Foxp2	Dusp18	0.35231	0.63368	rgb(224, 96, 97)	1.6655	2,2
Smad3	Txk	0.3523	0.74947	rgb(225, 74, 75)	1.6655	2,2
Zfp429	Zfp874a	0.35225	0.57474	rgb(223,107,108)	1.6655	2,2
Srebf1	Bbs5	0.35218	0.49684	rgb(222,122,123)	1.6655	2,2
Dach2	Ccr1	0.35212	0.54737	rgb(223,112,114)	1.6654	2,2
Irf9	Cmas	0.35207	0.66526	rgb(224, 90, 91)	1.6654	2,2
Stat1	Stat2	0.35204	0.34105	rgb(221,152,153)	1.6654	None
Sox6	Sphk1	0.35204	0.70316	rgb(225, 83, 84)	1.6654	2,2
Klf12	Impa2	0.35194	0.64421	rgb(224, 94, 95)	1.6653	None
Hoxd11	Dapl1	0.35192	0.53474	rgb(223,115,116)	1.6653	2,2
Maf	Casp6	0.35188	0.39579	rgb(221,141,142)	1.6653	2,2
Bhlhe40	Mex3d	0.35187	0.37368	rgb(221,146,146)	1.6653	2,2
Stat3	S1pr1	0.35184	0.46316	rgb(222,129,129)	1.6653	None
Foxj1	H2-Ab1	0.35165	0.38947	rgb(221,143,143)	1.6652	None
Meis2	Cmtm7	0.35156	0.65579	rgb(224, 92, 93)	1.6652	2,2
Zfp148	Max	0.35155	0.56421	rgb(223,109,110)	1.6652	2,2
Sox4	Pde4d	0.35155	0.73368	rgb(225, 77, 78)	1.6651	2,2
Esr1	Cpa2	0.35149	0.67579	rgb(224, 88, 89)	1.6651	2,2
Stat3	Stap1	-0.35145	-0.63895	rgb( 78,133,241)	1.3021	2,2
Elk3	Ybey	-0.35141	-0.65474	rgb( 75,131,242)	1.3022	2,2
Jdp2	Ptpn11	0.35134	0.44421	rgb(222,132,133)	1.665	2,2
Hmg20b	Lad1	0.35134	0.76	rgb(225, 72, 73)	1.665	2,2
E2f1	Ccdc57	0.35134	0.72211	rgb(225, 79, 81)	1.665	2,2
Plagl2	Chrm4	0.35133	0.64211	rgb(224, 94, 96)	1.665	2,2
Sox6	Themis	0.35132	0.76	rgb(225, 72, 73)	1.665	2,2
Zic2	Tmc6	0.35124	0.74947	rgb(225, 74, 75)	1.665	2,2
Bcl6	Nfatc1	-0.35113	-0.74	rgb( 56,119,245)	1.3023	2,2
Rfx2	Psd	0.35113	0.59895	rgb(224,103,104)	1.6649	2,2
Klf12	Twsg1	0.35111	0.52316	rgb(223,117,118)	1.6649	2,2
Atf6	Prrg4	-0.35109	-0.73263	rgb( 58,120,245)	1.3023	2,2
Zscan29	Gm4759	0.35101	0.70947	rgb(225, 81, 83)	1.6649	2,2
Zfp960	Dock1	0.351	0.70105	rgb(225, 83, 85)	1.6649	2,2
Zfp229	BC064078	0.35092	0.73158	rgb(225, 77, 79)	1.6648	2,2
Nr3c2	Smtnl2	0.35091	0.45474	rgb(222,130,131)	1.6648	2,2
Zfp780b	Dclre1a	0.35088	0.42316	rgb(222,136,137)	1.6648	2,2
Zfp263	Upp1	0.35068	0.46947	rgb(222,127,128)	1.6647	2,2
Cic	Rab35	0.35066	0.43895	rgb(222,133,134)	1.6647	2,2
Akna	Sugt1	-0.35065	-0.46211	rgb(117,156,235)	1.3025	2,2
Irf4	Tnfsf15	0.35061	0.69263	rgb(225, 85, 86)	1.6647	2,2
Isl2	Casz1	-0.35059	-0.68526	rgb( 68,127,243)	1.3026	2,2
Zscan29	Atad2b	0.35053	0.62421	rgb(224, 98, 99)	1.6646	2,2
Sp2	Cercam	0.35043	0.51368	rgb(223,119,120)	1.6646	2,2
Irf8	Gbp10	0.35025	0.63263	rgb(224, 96, 97)	1.6645	2,2
Nkx3-1	4930503L19Rik	0.35024	0.68526	rgb(225, 86, 87)	1.6645	2,2
Klf7	Sertad3	0.35016	0.48316	rgb(222,125,126)	1.6644	2,2
Zfpm1	Ahdc1	0.35015	0.63895	rgb(224, 95, 96)	1.6644	2,2
Tet3	Rreb1	0.35015	0.44421	rgb(222,132,133)	1.6644	2,2
Sox6	Itga2	0.35011	0.79789	rgb(226, 65, 66)	1.6644	2,2
Sox12	B3galt2	0.35009	0.54842	rgb(223,112,113)	1.6644	2,2
Hmg20b	Flt3l	-0.35007	-0.49158	rgb(110,152,236)	1.3028	2,2
Son	Rnf113a1	-0.34999	-0.59263	rgb( 88,139,240)	1.3029	2,2
Foxo1	Fyco1	0.34989	0.61579	rgb(224, 99,101)	1.6643	2,2
Sp2	Lysmd4	0.34987	0.45368	rgb(222,130,131)	1.6643	None
Maf	Cd93	0.34982	0.71053	rgb(225, 81, 83)	1.6643	2,2
Hif1a	Nfil3	0.34977	0.68737	rgb(225, 86, 87)	1.6642	2,2
Egr1	Hspg2	0.34973	0.65158	rgb(224, 93, 94)	1.6642	2,2
Hlx	Plekhh1	-0.34971	-0.65263	rgb( 75,131,242)	1.303	2,2
Zhx2	Pcbp4	-0.34968	-0.51158	rgb(106,149,236)	1.303	2,2
Jdp2	Hmox1	-0.34958	-0.78211	rgb( 47,114,247)	1.3031	2,2
Lhx6	Capg	0.34945	0.64316	rgb(224, 94, 95)	1.6641	2,2
Gm13251	Bcl2a1b	0.34935	0.41579	rgb(222,138,138)	1.664	2,2
Rfx3	B9d1	0.34925	0.53579	rgb(223,115,116)	1.664	2,2
Rara	Wscd2	0.3492	0.62737	rgb(224, 97, 98)	1.6639	2,2
Dr1	Idi1	0.3492	0.70421	rgb(225, 82, 84)	1.6639	2,2
Klf5	Rnf19b	0.34917	0.48526	rgb(222,124,125)	1.6639	2,2
Zfp780b	Mtx3	0.34903	0.39789	rgb(221,141,142)	1.6638	2,2
Zfp568	Dclre1a	0.34902	0.43158	rgb(222,135,135)	1.6638	2,2
Rest	Nme4	0.34896	0.61684	rgb(224, 99,100)	1.6638	2,2
Egr1	Dennd2a	0.3489	0.64316	rgb(224, 94, 95)	1.6638	2,2
Stat3	Etv6	0.3489	0.72526	rgb(225, 78, 80)	1.6638	2,2
Hey1	Fau	-0.34884	-0.56632	rgb( 94,142,239)	1.3035	2,2
Satb1	Agpat9	0.34876	0.60526	rgb(224,101,103)	1.6637	2,2
Fosl1	Nucb2	0.34873	0.69263	rgb(225, 85, 86)	1.6637	2,2
Tcf3	Tmprss6	0.34869	0.60947	rgb(224,101,102)	1.6637	2,2
Batf	Vim	0.34866	0.49368	rgb(222,123,124)	1.6637	2,2
Klf7	Emp3	0.34857	0.69368	rgb(225, 85, 86)	1.6636	2,2
Egr1	Tmem88	-0.34855	-0.64211	rgb( 78,132,241)	1.3036	2,2
Fosl1	Ccr2	0.34837	0.69368	rgb(225, 85, 86)	1.6635	2,2
Meis1	Pgs1	0.34829	0.59158	rgb(224,104,105)	1.6635	2,2
Rreb1	Phlpp1	0.34826	0.73263	rgb(225, 77, 79)	1.6635	2,2
Zfx	Gmfg	-0.34825	-0.59368	rgb( 88,139,240)	1.3038	2,2
Klf10_Klf11	Syce2	-0.34815	-0.61158	rgb( 84,136,240)	1.3038	2,2
Hhex	Cd226	0.34812	0.66105	rgb(224, 91, 92)	1.6634	2,2
Nfatc2	Ctla4	0.34805	0.55158	rgb(223,112,113)	1.6633	2,2
Nr1d1	Smad3	0.34804	0.64737	rgb(224, 93, 95)	1.6633	2,2
Batf	Dst	0.34799	0.55789	rgb(223,110,112)	1.6633	2,2
Fbxl19	Ptprs	0.34797	0.63579	rgb(224, 96, 97)	1.6633	2,2
Nr2f6	Ttyh3	-0.34793	-0.43474	rgb(123,160,234)	1.3039	2,2
Zfp429	Rps6	0.34792	0.54632	rgb(223,113,114)	1.6633	2,2
Tcf7l2	Rps14	-0.34786	-0.62	rgb( 82,135,241)	1.304	2,2
Spib	4930523C07Rik	0.34785	0.74421	rgb(225, 75, 76)	1.6632	2,2
Patz1	Sept9	0.34783	0.68421	rgb(225, 86, 88)	1.6632	2,2
Zbtb7b	Zbtb46	-0.34781	-0.56947	rgb( 93,142,239)	1.304	2,2
Ybx2	Fam198a	0.34776	0.66526	rgb(224, 90, 91)	1.6632	2,2
Gm14295	Gm3696	0.34776	0.47474	rgb(222,126,127)	1.6632	2,2
Sp4	D930048N14Rik	0.34772	0.68105	rgb(224, 87, 88)	1.6632	2,2
Egr1	8430427H17Rik	0.34762	0.69789	rgb(225, 84, 85)	1.6631	2,2
Foxp3	Gpr18	0.34762	0.73789	rgb(225, 76, 78)	1.6631	2,2
Jun	Gap43	0.34758	0.66105	rgb(224, 91, 92)	1.6631	2,2
Egr1	Pter	0.34757	0.60947	rgb(224,101,102)	1.6631	2,2
Fosl1	Cndp2	0.34754	0.63684	rgb(224, 95, 97)	1.6631	2,2
Hey1	Ifitm3	-0.34751	-0.76316	rgb( 51,116,246)	1.3042	2,2
Ets1	Hps6	-0.34745	-0.52316	rgb(103,148,237)	1.3042	2,2
Smad3	Cd101	0.3474	0.88	rgb(227, 49, 51)	1.663	2,2
Irf2	Tmem229b	0.34739	0.59684	rgb(224,103,104)	1.663	2,2
Smad4	Pgs1	0.34728	0.59158	rgb(224,104,105)	1.6629	2,2
Zfp831	Ly6a	-0.34727	-0.60947	rgb( 85,137,240)	1.3043	2,2
Fosl1	Mta3	0.34721	0.74421	rgb(225, 75, 76)	1.6629	2,2
Zfp263	Zfp408	-0.34717	-0.59684	rgb( 87,138,240)	1.3043	2,2
Glis3	Fbxo2	0.3471	0.76737	rgb(225, 70, 72)	1.6629	2,2
Dach2	Enpp2	0.34706	0.42842	rgb(222,135,136)	1.6628	2,2
Zfp692	Rpl36al	-0.34694	-0.41368	rgb(127,162,233)	1.3045	2,2
Bcl6b	Vamp4	0.3469	0.65053	rgb(224, 93, 94)	1.6627	2,2
Tcf7l2	Celf2	0.34682	0.73684	rgb(225, 76, 78)	1.6627	2,2
Ankzf1	Kbtbd13	0.34675	0.59474	rgb(224,103,105)	1.6627	2,2
Pou2f2	Ypel3	0.34672	0.50526	rgb(223,120,122)	1.6627	2,2
Casz1	Maff	0.34671	0.69474	rgb(225, 84, 86)	1.6627	2,2
Egr1	Apobec1	0.34671	0.57053	rgb(223,108,109)	1.6627	2,2
Irf1	Dusp1	0.34668	0.65474	rgb(224, 92, 93)	1.6626	2,2
Foxo1	Dirc2	0.34666	0.63579	rgb(224, 96, 97)	1.6626	2,2
Csrnp1	Ecd	-0.34663	-0.52632	rgb(103,148,237)	1.3046	2,2
Nfil3	Apbb1ip	0.34662	0.59684	rgb(224,103,104)	1.6626	2,2
Ppara	Adck1	-0.34658	-0.67789	rgb( 70,128,243)	1.3046	2,2
Klf5	Eml6	-0.34653	-0.68632	rgb( 68,126,243)	1.3047	2,2
Zfp263	Acbd7	0.34653	0.59579	rgb(224,103,104)	1.6626	2,2
Vax2	Dcxr	0.34648	0.48947	rgb(222,124,124)	1.6625	2,2
Batf	Dnmt3a	-0.34642	-0.58842	rgb( 89,139,239)	1.3047	2,2
Rela	Gigyf2	0.34635	0.63158	rgb(224, 96, 98)	1.6625	None
Nkx1-2	Sqle	0.34628	0.63579	rgb(224, 96, 97)	1.6624	2,2
Vdr	Smek2	-0.34617	-0.62842	rgb( 81,134,241)	1.3049	2,2
Ar	Syce2	0.34613	0.62526	rgb(224, 98, 99)	1.6624	2,2
Cebpg	Lmtk3	-0.34606	-0.49579	rgb(109,152,236)	1.3049	2,2
Rfx3	Anxa2	0.34602	0.48526	rgb(222,124,125)	1.6623	2,2
Mycn	Ptp4a3	0.34588	0.71684	rgb(225, 80, 82)	1.6622	2,2
Tcf7l1	Nlrc5	-0.34577	-0.61579	rgb( 83,136,240)	1.3051	2,2
Maf	Ccr5	0.34572	0.77263	rgb(225, 69, 71)	1.6621	2,2
Dmrt1	Inpp4a	0.34571	0.64316	rgb(224, 94, 95)	1.6621	None
Klf3	Irf7	0.34566	0.44737	rgb(222,132,132)	1.6621	2,2
Bcl11b	Egln3	-0.34555	-0.4	rgb(130,164,232)	1.3052	2,2
Foxa1	Tpst1	-0.34538	-0.74842	rgb( 55,118,245)	1.3053	2,2
Klf2	Zfp36l1	0.34531	0.51368	rgb(223,119,120)	1.6619	2,2
Myc	Dram2	-0.34528	-0.62421	rgb( 82,135,241)	1.3053	2,2
Elf1	Ggct	0.34528	0.55368	rgb(223,111,112)	1.6619	2,2
Batf	Tspan2	0.34524	0.63053	rgb(224, 97, 98)	1.6619	2,2
Rreb1	Zfp646	0.34524	0.52105	rgb(223,117,119)	1.6619	2,2
Atf2	Naga	0.34522	0.44632	rgb(222,132,133)	1.6619	2,2
Irf4	Serpinb1b	0.34514	0.56316	rgb(223,109,111)	1.6618	2,2
Zfp266	Rab8b	0.34509	0.76211	rgb(225, 71, 73)	1.6618	2,2
Sp7_Sp8...	Uqcrq	0.34504	0.69158	rgb(225, 85, 86)	1.6618	2,2
Rorc	Lpp	0.34502	0.59053	rgb(223,104,105)	1.6618	2,2
Irf4	Zcchc4	0.34499	0.71368	rgb(225, 81, 82)	1.6618	2,2
Crem	Rasgrp2	0.34494	0.74105	rgb(225, 75, 77)	1.6617	2,2
Yy2	Cyb5rl	0.34484	0.63895	rgb(224, 95, 96)	1.6617	2,2
Bcl11b	Lrmp	0.34479	0.70632	rgb(225, 82, 84)	1.6617	2,2
Maf	Mesdc1	-0.34472	-0.49474	rgb(110,152,236)	1.3056	2,2
Nr1d2	Acsbg1	0.34469	0.56105	rgb(223,110,111)	1.6616	2,2
Ppara	Bmpr1a	0.34467	0.52	rgb(223,118,119)	1.6616	2,2
Ski	Flna	0.34434	0.64105	rgb(224, 95, 96)	1.6614	2,2
Stat3	Akna	-0.34426	-0.57789	rgb( 92,141,239)	1.3058	2,2
Batf	Furin	0.34416	0.49684	rgb(222,122,123)	1.6613	2,2
Mef2d	Slc7a1	0.34412	0.58211	rgb(223,106,107)	1.6613	2,2
Rreb1	Zfp36l1	0.3441	0.50632	rgb(223,120,121)	1.6613	2,2
Jund	Ebf1	0.34408	0.63158	rgb(224, 96, 98)	1.6613	2,2
Atf3	Utrn	-0.34396	-0.71368	rgb( 62,123,244)	1.306	2,2
Irf1	Ms4a4c	0.34396	0.53368	rgb(223,115,116)	1.6612	2,2
Stat3	Mfsd2a	0.34395	0.68421	rgb(225, 86, 88)	1.6612	2,2
Bcl6	Ccr3	0.34393	0.82211	rgb(226, 60, 62)	1.6612	2,2
Gabpa	Stk36	-0.34391	-0.66	rgb( 74,130,242)	1.306	2,2
Ppara	Idh1	0.34388	0.46316	rgb(222,129,129)	1.6612	2,2
Creb1	Ubash3b	-0.34387	-0.72947	rgb( 59,121,245)	1.306	2,2
Zfp664	Dhrs4	0.34386	0.66737	rgb(224, 90, 91)	1.6612	2,2
Jdp2	P4ha2	-0.34382	-0.81789	rgb( 40,109,248)	1.3061	2,2
Irf4	Ifit1	0.34378	0.37158	rgb(221,146,147)	1.6611	2,2
Gabpa	Rras	-0.34376	-0.50105	rgb(108,151,236)	1.3061	2,2
Ikzf4	Prkar1b	-0.34376	-0.48632	rgb(111,153,235)	1.3061	2,2
Sox21	Ets1	0.34368	0.82105	rgb(226, 60, 62)	1.6611	2,2
Zfp704	Arhgap22	0.34367	0.78	rgb(226, 68, 70)	1.6611	2,2
Klf4	Larp4b	-0.34366	-0.56737	rgb( 94,142,239)	1.3062	2,2
Dmtf1	Zfp445	0.34357	0.45263	rgb(222,131,131)	1.661	2,2
Tcf4	Rab4b	0.34354	0.66316	rgb(224, 90, 92)	1.661	2,2
Hmg20b	Rpp14	0.34347	0.59368	rgb(224,104,105)	1.661	2,2
Irf9	Fez2	0.34336	0.90105	rgb(227, 45, 47)	1.6609	2,2
Mxi1	Galk1	0.34336	0.78316	rgb(226, 67, 69)	1.6609	2,2
Zscan2	Sla2	0.34329	0.55789	rgb(223,110,112)	1.6609	2,2
Fos	Fads3	0.3432	0.64	rgb(224, 95, 96)	1.6608	2,2
Stat3	Otud1	-0.34302	-0.70737	rgb( 64,124,244)	1.3065	2,2
Dpf1	Kctd17	0.343	0.67474	rgb(224, 88, 89)	1.6607	2,2
Cdc5l	Atp8b4	0.34296	0.63895	rgb(224, 95, 96)	1.6607	2,2
Csrnp1	Pim1	0.34292	0.62421	rgb(224, 98, 99)	1.6607	2,2
Zfp365	Ybey	0.3429	0.59684	rgb(224,103,104)	1.6607	2,2
Tal2	Fam81a	0.34282	0.68105	rgb(224, 87, 88)	1.6606	2,2
Rorc	D630039A03Rik	-0.34277	-0.76	rgb( 52,117,246)	1.3066	2,2
Arid3a	Agpat3	-0.34268	-0.50947	rgb(106,150,236)	1.3067	2,2
Zfp750	Ccdc159	0.34265	0.67895	rgb(224, 87, 89)	1.6606	2,2
Cebpg	Arid5a	0.34253	0.46947	rgb(222,127,128)	1.6605	2,2
Atf5	Prpsap2	-0.34252	-0.52526	rgb(103,148,237)	1.3067	2,2
Rxra	Psmd8	0.34244	0.41263	rgb(222,138,139)	1.6604	2,2
Thap1	Zc3h6	-0.3424	-0.62211	rgb( 82,135,241)	1.3068	2,2
Satb1	Fam129c	-0.34235	-0.71053	rgb( 63,123,244)	1.3068	2,2
Egr3	D830031N03Rik	0.34233	0.68737	rgb(225, 86, 87)	1.6604	2,2
Rreb1	Dazap2	-0.34233	-0.80421	rgb( 42,111,248)	1.3068	2,2
Egr3	Ablim2	-0.3421	-0.54105	rgb(100,146,238)	1.307	2,2
Klf4	Thra	0.34202	0.46316	rgb(222,129,129)	1.6602	2,2
Jdp2	Bbs5	-0.34199	-0.47158	rgb(115,155,235)	1.307	2,2
Runx2	Agpat9	0.34196	0.59158	rgb(224,104,105)	1.6602	2,2
Klf4	Fxyd7	0.34186	0.61789	rgb(224, 99,100)	1.6601	2,2
Egr1	Nrgn	0.34185	0.65053	rgb(224, 93, 94)	1.6601	2,2
Cux1	Txlnb	0.34185	0.63474	rgb(224, 96, 97)	1.6601	2,2
Klf12	Ndrg4	0.3418	0.45368	rgb(222,130,131)	1.6601	2,2
Pou2af1	Sell	0.34178	0.75263	rgb(225, 73, 75)	1.6601	2,2
Stat3	Ppfibp2	-0.34163	-0.76421	rgb( 51,116,246)	1.3072	2,2
Irf2	Ptprc	0.34162	0.43474	rgb(222,134,135)	1.66	2,2
Hmga1_Hmga1-rs1	Jakmip1	-0.34156	-0.68526	rgb( 68,127,243)	1.3072	2,2
Trp53	Phlda3	0.34156	0.47684	rgb(222,126,127)	1.66	2,2
Ovol1	Pde2a	0.34155	0.64526	rgb(224, 94, 95)	1.66	2,2
Tcf7l1	Pim1	-0.34154	-0.63368	rgb( 79,133,241)	1.3072	2,2
Rreb1	Acot6	0.3413	0.76316	rgb(225, 71, 73)	1.6599	2,2
Batf	Ripk1	0.34127	0.61053	rgb(224,100,102)	1.6598	2,2
Zfp263	Sepp1	0.34125	0.53895	rgb(223,114,115)	1.6598	2,2
Zfp870	Ccbl2	0.34118	0.6	rgb(224,102,104)	1.6598	2,2
Stat3	March3	0.34095	0.67158	rgb(224, 89, 90)	1.6597	2,2
Stat4	Rufy4	0.34092	0.68211	rgb(225, 87, 88)	1.6597	2,2
Stat4	Il12rb2	0.34087	0.51579	rgb(223,118,120)	1.6596	2,2
Crem	Atcay	-0.34082	-0.59895	rgb( 87,138,240)	1.3076	2,2
E2f1	Higd1a	-0.34079	-0.52105	rgb(104,148,237)	1.3076	2,2
Ikzf4	Cd7	-0.34078	-0.69368	rgb( 66,125,243)	1.3076	2,2
Bcl6	Brd3	-0.34076	-0.52421	rgb(103,148,237)	1.3076	2,2
Klf12	Srpk1	-0.34075	-0.77368	rgb( 49,115,246)	1.3077	2,2
Cxxc5	Mcoln3	0.34071	0.58737	rgb(223,105,106)	1.6596	2,2
Hif3a	Mctp2	0.34068	0.63789	rgb(224, 95, 96)	1.6595	2,2
Zbtb46	Ms4a4c	0.34067	0.52842	rgb(223,116,117)	1.6595	None
Irf5	Isg20	0.34063	0.47579	rgb(222,126,127)	1.6595	2,2
Trp53	Tmem19	0.34062	0.67158	rgb(224, 89, 90)	1.6595	2,2
Tcf12	Dock3	0.34061	0.63895	rgb(224, 95, 96)	1.6595	None
Rela	Max	0.34053	0.52526	rgb(223,117,118)	1.6595	2,2
Stat4	Casr	0.34051	0.73684	rgb(225, 76, 78)	1.6594	2,2
Sp3	Capn5	0.3405	0.48842	rgb(222,124,125)	1.6594	2,2
Runx2	Sh3kbp1	0.34048	0.65789	rgb(224, 91, 93)	1.6594	2,2
Msx2	Pgrmc1	-0.34027	-0.41684	rgb(127,162,233)	1.3079	2,2
Pou6f1	Tnfrsf8	0.34023	0.63368	rgb(224, 96, 97)	1.6593	2,2
Rreb1	Vgll4	0.3402	0.77579	rgb(226, 69, 70)	1.6593	2,2
Klf7	Tgm1	0.34018	0.55684	rgb(223,111,112)	1.6593	2,2
Foxf2	Ppip5k2	0.34015	0.86737	rgb(227, 51, 53)	1.6593	2,2
