TF	Target	combined_confidence
Rreb1	Isg20	0.9664528135560018
Sp4	Pccb	0.9664490463256319
Aebp2	Cd96	0.966441511864892
Sp3	Tiparp	0.9664302101737824
Bbx	Nfe2l2	0.9663661672574939
Ddit3	Slc9a8	0.966324727723425
Cdc5l	Pcmt1	0.9662870554197259
Rbpj	Ptbp2	0.9662343141945473
Rora	Id1	0.9662192452730677
Tcf12	Cdc25b	0.9662192452730677
Relb	Plaur	0.9662079435819579
Zfp280c	Reps1	0.9662079435819579
Irf8	Litaf	0.9662004091212182
Cenpb	Ifitm1	0.9661476678960396
Foxo1	Hspa4l	0.9661325989745599
Stat1	Slc14a1	0.9660949266708608
Zbtb44	Tfpi	0.9660836249797511
Ddit3	Pacsin1	0.9660572543671618
Eea1	Rxra	0.9660572543671618
Foxn2	Litaf	0.9660007459116132
Zfp426	Lmna	0.9659555391471744
Hif3a	Actn1	0.9659517719168045
Dzip1	Il2ra	0.9658839617701462
Zfp277	Rnf130	0.9658764273094064
Litaf	Cdadc1	0.965853823927187
Zfp568	Mdn1	0.9658387550057074
Klf13	Ripk3	0.9657973154716384
Crem	App	0.9657784793197889
Bbx	Fli1	0.9657182036338704
Elk3	Dock9	0.9657182036338704
Rreb1	Ift57	0.9657182036338704
Zfp617	Tlcd1	0.9657182036338704
Egr3	Tspyl4	0.9656767640998015
Drap1	Nme4	0.9656729968694315
Nr1d2	Frmd4b	0.9656692296390617
Pou6f1	Hsd17b7	0.9656579279479519
Cux1	Asnsd1	0.965654160717582
Ncoa1	Rdh11	0.9656315573353627
Cux1	Wisp1	0.9656240228746228
Nfil3	Sptlc1	0.965612721183513
Sp110	Zmat3	0.9655562127279645
Cux1	Gbp2	0.9655524454975947
Stat2	Il1rn	0.9655524454975947
Tulp3	B3gnt2	0.9655486782672247
Foxn2	Sh3kbp1	0.9655260748850053
Nr3c1	Akr1c13	0.9654959370420461
Klf6	Utf1	0.9654884025813063
Zfp426	Map4k4	0.9654620319687169
Son	Nudt8	0.9654544975079771
Cux1	Serpinc1	0.9654431958168674
Erf	Qser1	0.9654281268953878
Nr4a1	Snx11	0.9653979890524286
Kdm5b	Sh3gl3	0.9653640839790995
Rxra	Hspg2	0.9653565495183596
Atf5	Tnfsf11	0.9653377133665101
Egr2	Batf	0.9653339461361402
Pbx2	Cd28	0.9653264116754003
Zfp90	Tpd52	0.9653151099842906
Cic	Rhoq	0.9653000410628111
Hsf1	App	0.9652736704502217
Zfp426	Emp1	0.965262368759112
Atf5	Cdk5r1	0.9652586015287421
Hif1a	Slamf7	0.9652586015287421
Klf4	Ndrg1	0.9652322309161527
Atf2	Rgs19	0.965224696455413
Rorc	Trib3	0.965224696455413
Cux1	Casp3	0.965220929225043
Egr1	Gemin6	0.9652171619946731
Hif1a	Rhoq	0.9652171619946731
Cebpb	Tpm1	0.965183256921344
Egr3	S100a13	0.9651719552302342
Bhlhe40	Csf2	0.9651681879998644
Eea1	App	0.9651531190783847
Klf10	Ly9	0.965145584617645
Mga	Ctsb	0.965104145083576
Fosb	Reps1	0.9650777744709866
Mtf2	Rbms2	0.965062705549507
Satb1	Acad9	0.9650476366280274
Zfp426	Serpine2	0.9650476366280274
Zmiz2	Ypel5	0.9650476366280274
Klf10	Surf4	0.9650288004761779
Cenpb	Trim24	0.9650024298635886
Phf1	Cd28	0.964983593711739
Relb	Rdh11	0.964983593711739
Plscr1	Eif4ebp1	0.9649760592509993
Foxn2	Il9	0.9649685247902594
Atf3	Slc39a8	0.96494592140804
Rest	Itgb5	0.9649270852561905
Zfp277	Aste1	0.9649270852561905
Sox4	Ppcdc	0.9648969474132313
Zfpm1	Ctla2b	0.9648931801828614
Nfkb2	Rhbdf1	0.9648442061880526
Ncoa1	Tnip2	0.9648329044969429
Zbtb1	Rab21	0.9647801632717642
Klf4	Pstpip1	0.9647349565073253
Irf2	Lpin2	0.9647161203554758
Stat2	Tle1	0.9647010514339962
Hif3a	Tnip2	0.9646935169732564
Zfp426	Txk	0.9646784480517768
Zfp426	Fli1	0.9646558446695573
Hif3a	Il1rn	0.9646257068265982
Rel	Tm9sf4	0.9646181723658583
Zfp260	Tsc22d3	0.9645880345228991
Crem	Epc1	0.9645654311406797
Bcl11b	Id2	0.9645051554547612
Mbd6	Tnrc6a	0.9644825520725417
Rela	Slc39a14	0.964475017611802
Satb1	Ncoa1	0.9644674831510621
Srebf2	Hspa4l	0.9644674831510621
Zfp386	Abca1	0.9644411125384729
Satb1	St7	0.964437345308103
Scml4	Vps37b	0.964395905774034
Smad4	Kifc3	0.9643846040829243
Egr2	Rgs16	0.9643620007007049
Pou6f1	Flot2	0.9643318628577456
Klf10	Itgb3bp	0.9643280956273758
Sp110	Xpnpep1	0.9643205611666359
Elk4	Ehd3	0.9642941905540465
Sp3	Cd47	0.964237682098498
Irf4	Isg20	0.9642188459466485
Zbtb7b	Runx1	0.9641774064125795
Skil	Sesn3	0.9641736391822097
Zbtb48	Crebbp	0.9641736391822097
Zfp275	Dusp2	0.9641661047214698
Batf	Adam9	0.9641623374910999
Cic	Lpp	0.9641623374910999
Tsc22d1	Endod1	0.96415857026073
Zfp35	Marcksl1	0.9641435013392504
Plagl1	Ms4a4c	0.9640945273444417
Zfp202	Ddr1	0.9640719239622222
Litaf	Mapkbp1	0.9640681567318523
Zfp322a	Socs5	0.9640643895014824
Son	Eif4ebp1	0.9640116482763037
Klf10	Cyr61	0.9639363036689057
Rela	Evi2a	0.9638345884489182
Ahr	Tbx21	0.9638157522970687
Zkscan1	Snx9	0.9638006833755891
Zbtb17	Ehd3	0.9637969161452192
Ets2	Il1r1	0.9637856144541095
Tef	Hk2	0.9637856144541095
Eea1	Ccdc50	0.9637630110718901
Sp3	Anxa11	0.9637554766111502
Gabpa	Abcg1	0.9637291059985609
Rorc	Kcna3	0.9637291059985609
Foxo1	Crem	0.9636725975430124
Egr1	Ccl5	0.9636386924696833
Cic	Nfkbie	0.963604787396354
Srebf1	Vim	0.9635708823230249
Fosl2	Dnmt3b	0.9635445117104356
Zbtb48	Snx10	0.9635445117104356
Ncoa3	Ptprcap	0.9634917704852569
Zeb2	Tspan3	0.9634164258778588
Zfp91	Ptp4a1	0.9634126586474889
Maff	Ing2	0.9633373140400908
Zfp426	Usp22	0.9633222451186112
Zfp277	Naca	0.9633109434275016
Erf	Ly9	0.9633034089667617
Nr1d2	Inpp5b	0.9632883400452821
Zfp426	Arid5a	0.9632845728149122
Egr1	Psrc1	0.9632393660504733
Stat2	Anxa3	0.9631677886734452
Ncoa1	Cyp1b1	0.9631602542127053
Stat5b	Stx1a	0.9631489525215956
Tbx21	Abca1	0.9631451852912257
Nr1h2	Ldlrap1	0.963133883600116
Sp3	Rras	0.9631037457571568
Mxi1	Kifc3	0.9630886768356772
Ncoa1	Fndc3a	0.9630698406838276
Cenpb	Rap2b	0.963058538992718
Zfp426	Gata3	0.963054771762348
Srf	Tfpi	0.9630284011497587
Atf5	Serpinb9	0.9630246339193888
Zfp688	Ercc5	0.9630246339193888
Klf10	Mapk6	0.9629643582334704
Drap1	Plac8	0.9629530565423606
Mbd6	Ucp2	0.9629530565423606
Sp100	Sell	0.9629342203905111
Klf6	Hvcn1	0.9629078497779218
Stat3	Pccb	0.9628814791653324
Nr4a3	Batf	0.9628626430134829
Foxn2	Hlcs	0.9627835311757149
Tef	Trib3	0.9627496261023858
Litaf	Exoc6	0.9627345571809062
Zfpm1	Dlst	0.9627345571809062
Rbpj	Socs2	0.9627157210290567
Patz1	Tnfsf8	0.9626818159557275
Atf6	Cxcr6	0.9626742814949877
Nr1d2	Stab1	0.9626742814949877
Litaf	Asnsd1	0.9626629798038779
Hmgb1	Nudt6	0.9626479108823983
Zfp574	Ninj1	0.9626328419609188
Arid5a	Slc14a1	0.9625687990446303
Creb1	Ets2	0.962546195662411
Tef	Galnt3	0.9625386612016712
Mafg	Erc1	0.9624859199764925
Ankzf1	Trib3	0.9624746182853827
Bcl11b	Rhbdf1	0.9624708510550128
Ski	Vav1	0.962425644290574
Zfp426	Srxn1	0.9624143425994643
Fos	Tmbim1	0.9624105753690944
Trps1	Mcoln2	0.9623653686046555
Nfe2l2	Max	0.962346532452806
Zbtb32	Rtn4	0.9623389979920662
Fosl2	Pdxp	0.9623239290705866
Klf10	Wisp1	0.9623239290705866
Pou2af1	Scml4	0.9621431020128312
Zbtb20	Smarca2	0.962109196939502
Fosl2	Trim24	0.9621016624787623
Zfp386	Atp6v1d	0.9620639901750632
Zfp280c	Sra1	0.9620602229446933
Plscr1	Trib3	0.9619961800284049
Cic	Furin	0.961992412798035
Srf	Pdlim4	0.9619886455676651
Cic	Padi2	0.9619585077247059
Son	Higd1a	0.9619547404943359
Hif1a	Sra1	0.9618831631173078
Irf2	Slfn2	0.9618605597350883
Zbtb32	Asns	0.9618492580439787
Fosl1	Rgs14	0.9617513100543611
Cic	Stab1	0.9617362411328815
Zfp35	Slc16a6	0.9617362411328815
Erf	Mgst3	0.9617136377506621
Bcl11b	Il10	0.9617061032899222
Sox4	Ift57	0.9616985688291825
Zfp598	Casp3	0.9616043880699349
Ski	Mllt6	0.9615478796143863
Stat2	Lpin2	0.9615441123840164
Ddit3	Pou2f2	0.9615290434625368
Klf10	Tspan3	0.9615064400803174
Foxn2	Inpp1	0.9614612333158785
Eea1	Aes	0.9614461643943989
Foxp1	Mgll	0.9614273282425494
Irf9	Pigb	0.9614084920906998
Irf9	Lgals3bp	0.9613821214781105
Rela	Lgals7	0.9613670525566309
Tbx21	Cd28	0.961359518095891
Eea1	Ldlrap1	0.9613369147136717
Cebpz	Mpp1	0.9613256130225619
Foxp1	Enah	0.9613143113314522
Mxd4	Sertad3	0.961280406258123
Crem	Guca1b	0.9612351994936842
Ankzf1	Nupr1	0.9611824582685056
Nr1d2	Gata3	0.9611636221166561
Plscr1	Pycr1	0.9611334842736968
Stat1	Cdc25b	0.9611334842736968
Gtf2ird1	Lpin2	0.9610769758181482
Zfp35	Dhrs4	0.961050605205559
Zeb2	Gpr83	0.961046837975189
Irf4	Bpnt1	0.9610355362840793
Gata3	Cxcr6	0.9610317690537094
Mafg	Pnkd	0.9610129329018599
Ikzf4	Parp6	0.9609601916766812
Zhx1	Afp	0.9609564244463114
Hif3a	Gfi1	0.9609338210640919
Cenpb	Ccng1	0.9608697781478035
Ankzf1	Pdxp	0.960809502461885
Foxp1	Klf2	0.9607868990796656
Thap7	Tubgcp5	0.9607529940063365
Ahr	Gbp2	0.9606475115559792
Batf	Cysltr1	0.9606362098648694
Sp3	Pstpip1	0.9605420291056218
Stat3	Ly6a	0.9605420291056218
Klf10	Snx9	0.9605269601841422
Rreb1	Tef	0.9605269601841422
Plscr1	Pck2	0.9604666844982237
Nr4a1	Nfkb2	0.9604252449641548
Zfp35	Tns1	0.9603762709693461
Gabpa	Itgb7	0.9603235297441673
Rreb1	Tsc1	0.960300926361948
Dzip1	Rpgrip1	0.9602858574404683
Mbd3	Dynll2	0.9602632540582489
Aebp2	Ehd3	0.9602029783723305
Nr3c1	Trib3	0.9601916766812207
Cdc5l	Sfmbt2	0.9601841422204809
Klf4	Pck2	0.9601540043775217
Cxxc1	Dusp14	0.9601464699167819
Ski	Sms	0.9601238665345625
Ikzf4	Cdc23	0.9600937286916033
Atf5	Cyfip2	0.9600485219271644
Zfp426	Cyr61	0.9600108496234653
Klf9	Cxcr6	0.9599882462412459
Rbpj	Ehd3	0.9599581083982867
Zfp688	Slc19a2	0.9599581083982867
Cic	Ctla2b	0.9599204360945877
Zfp426	Lactb	0.9598337897960798
E4f1	Max	0.9597998847227507
Zfp296	Tfg	0.9597772813405313
Rorc	Cmtm7	0.9597471434975721
Plscr1	Ier3	0.9597207728849827
Satb1	Rxra	0.9597057039635031
Zfp160	Usp22	0.9596755661205438
Adnp	Slc35d1	0.9596341265864748
Arid3a	Aste1	0.959630359356105
Bcl11b	Itgb1	0.9596002215131457
Nr3c1	Nucks1	0.9594269289161301
Klf6	Pou2f2	0.9592837741620738
Stat3	Reps1	0.9592574035494844
Zfp426	Ppp1cc	0.9592461018583748
Zfp202	Sptlc1	0.9592197312457854
Cebpg	Dst	0.9591745244813465
Mafg	Ormdl1	0.9591669900206068
Zkscan1	Rpgrip1	0.9591669900206068
Srebf2	Tle1	0.9591067143346883
Srf	Sertad1	0.9589484906591523
Zfp260	Ccng2	0.9589108183554532
Tef	Cdc25b	0.9588769132821241
Cic	Rel	0.9588693788213843
Ankzf1	Pfkp	0.9588392409784251
Foxp1	Spry1	0.9587149223762182
Irf9	Ypel5	0.9586998534547386
Tcf12	Tspan2	0.958684784533259
Irf9	Dctn4	0.9585943710043813
Irf4	Hmgn1	0.9585906037740114
Zfp568	Dnmt3a	0.9585717676221619
Foxn2	Tnf	0.9585680003917919
Nfat5	Ank1	0.9584813540932842
Cxxc1	Cd81	0.9584625179414347
Zfp574	Notch1	0.9584512162503249
Litaf	Slc16a6	0.958447449019955
Sp100	Id2	0.9584399145592152
Irf2	Enah	0.9583457337999676
Ankzf1	Ahnak	0.9583344321088579
Zfp35	Cxcr6	0.9583344321088579
Irf4	Afp	0.9582214151977607
Klf13	Nedd9	0.9582214151977607
Hbp1	Rab8b	0.9582176479673908
Klf3	Heatr1	0.9581988118155413
Cux1	Ap3b1	0.9581837428940617
Nfic	Rbms2	0.9581799756636918
Ncoa3	Mapk7	0.9581573722814724
Rela	Ap3b1	0.9581385361296229
Tbx21	Tox	0.958134768899253
Aebp2	Ankmy2	0.9581046310562937
Bbx	Tnnt2	0.9580631915222247
Creb1	Nr4a1	0.9580481226007451
Arid5a	Maoa	0.9579991486059364
Zfp426	Phlda3	0.9579878469148266
Nr4a2	Il12rb1	0.9579803124540869
Tcf12	Cttn	0.9579388729200179
Aebp2	Rora	0.9578898989252091
Bbx	Sav1	0.9578371577000305
Ddit3	Tnfrsf13c	0.9578371577000305
Hbp1	Sec24d	0.957739209710413
Mga	Gem	0.9577128390978237
Foxn2	Acsbg1	0.9576713995637547
Fosl1	Trp53i13	0.9576487961815353
Tulp3	Socs2	0.9576487961815353
Irf8	Klf4	0.9576186583385761
Drap1	Atp11a	0.9575696843437673
Phf1	Acsl5	0.9575659171133974
Trps1	Tspan2	0.9575244775793285
Sp3	Smox	0.9574302968200809
Klf10	Id2	0.9573813228252721
Nr1h2	Acsl5	0.9573323488304634
Egr1	Hspg2	0.9573097454482439
Foxp1	Smox	0.9572381680712158
Sox4	Smarca2	0.957147754542338
Cenpb	Got1	0.9571364528512283
Bcl11b	Nln	0.957110082238639
Runx1	Capg	0.9570874788564195
Stat2	Stab1	0.9570498065527205
Trps1	Cxcr3	0.9570498065527205
Zbtb7a	Ptprf	0.957027203170501
Cxxc1	Runx1	0.9570234359401312
Satb1	Hspa4l	0.956989530866802
Nfatc1	Zadh2	0.9569706947149526
Klf10	Nt5e	0.9568991173379243
Foxp1	Bzw2	0.9568915828771846
Ets2	Slc19a2	0.9568275399608962
Sp3	Nedd4	0.9567371264320185
Cic	Stat3	0.9566881524372097
Zfp688	Cdk5	0.9565789027564825
Nhlh1	Fli1	0.9565676010653728
Ncoa1	Lif	0.9565110926098241
Cggbp1	Cd84	0.9565073253794543
Cebpg	St3gal1	0.9565035581490844
Elk3	Enpp1	0.9564960236883445
Mtf2	Sirt2	0.9563792395468775
Fosl1	Enah	0.9561456712639435
Plagl2	Mapk6	0.9561193006513541
Myb	Emp3	0.9560251198921065
Satb1	Gem	0.955968611436558
Foxp1	Fyn	0.9559573097454482
Bcl11b	Qprt	0.9558329911432414
Fosl1	Gbp2	0.9558292239128715
Bcl11b	Cmah	0.9557463448447336
Satb1	Angptl4	0.9556634657765957
Zfp260	Hspa4l	0.9554901731795801
Hif1a	Kif3a	0.9554374319544015
Mef2d	Creb1	0.9552942772003451
Zmiz2	Tbc1d14	0.9552867427396052
Usf2	Epc1	0.9552453032055364
Atf5	Psme2	0.955139820755179
Terf1	Nucks1	0.9550908467603703
Foxn2	Ninj1	0.9549966660011227
Mtf2	Rras	0.9547668649485584
Stat3	Rorc	0.9547442615663391
Klf10	Furin	0.9546463135767216
Atf3	Psme2	0.9544654865189661
Maff	Impdh1	0.9542921939219505
Skil	Ank1	0.9542846594612107
Zfp688	Rap2b	0.9541980131627029
Thap7	Fau	0.9541829442412233
Bcl11b	Cxcr6	0.9541000651730854
Klf10	Foxo1	0.9539041691938503
Irf7	Clic4	0.9538099884346027
Eea1	Tbxa2r	0.953802453973863
Bcl11b	Sesn1	0.9531657920413491
Nfkb1	Pdlim4	0.9531431886591297
Mef2d	Tmtc4	0.953015102826553
Srebf1	Trpv2	0.9527815345436189
Stat2	Tubb6	0.952581871334014
Junb	Gemin6	0.5002976111992224
Nfatc1	Pacs1	0.5002938439688526
Gabpa	Vim	0.5002900767384826
Foxp1	Dgat1	0.500278775047373
Zfp68	Rpl24	0.5002599388955234
Cic	Ssbp4	0.500237335513304
Litaf	Evi2a	0.5002260338221942
Arid5a	Ms4a6c	0.5001921287488651
Mxd4	Dgat1	0.5001845942881253
Cux1	Tsc22d1	0.5001732925970156
Plscr1	Ifit1	0.5001544564451661
Hmga1	Galk1	0.5001506892147962
Mafg	Chic2	0.5001469219844262
Klf2	Prf1	0.5001356202933166
Zfp260	Ets1	0.5001318530629466
Junb	Fbxw2	0.5001280858325767
Klf3	Cd74	0.500120551371837
Sp3	Pla2g12a	0.5001054824503574
Klf10	Ms4a6c	0.5000941807592476
Sox4	Il2rb	0.5000866462985079
Stat1	Nts	0.500079111837768
Nr4a1	Bid	0.5000640429162884
Klf10	Tiparp	0.5000489739948087
Rxra	Prf1	0.5000452067644389
Arid5a	Gdi1	0.5000339050733291
Crem	Anxa4	0.5000301378429592
Arid5a	Rras	0.5000150689214796
Nfkb2	Dhcr24	0.5000113016911097
Srebf1	Rdh11	0.4999886983088903
Klf10	Il2rb	0.4999849310785204
Son	Smarca2	0.4999660949266709
Mnt	Helb	0.49996232769630095
Pknox1	Mmachc	0.49995856046593107
Zfp51	Dctn4	0.4999133537014922
Skil	Abhd4	0.4999020520103825
Phf1	Tex2	0.4998982847800126
Cebpz	Qars	0.49986814693705334
Atf2	Abhd4	0.4998606124763135
Zfp280c	Traf6	0.4998380090940941
Zfp617	Dtl	0.49982294017261447
Rest	Flot1	0.4998078712511349
Gabpa	Minpp1	0.49980410402076497
Pou2af1	Vdac1	0.49979656956002516
Zfp426	Mllt3	0.4997928023296553
Creb1	Tbc1d14	0.49978903509928535
Zfp426	Mapk7	0.4997852678689155
Zeb2	Nfyb	0.49977773340817566
Tcf12	Sh2d3c	0.4997664317170659
Terf1	Helb	0.4997174577222572
Erf	Dctn4	0.4996986215704077
Foxn2	Pten	0.49969485434003774
Zfp472	Pcmt1	0.49968355264892805
Patz1	Zfp445	0.4996797854185581
Kdm5b	Pik3ca	0.4996496475755989
Cxxc1	Ppp1r10	0.49963457865411925
Zeb2	Gzmb	0.4996119752718999
Zfp707	Ankrd13c	0.49960444081116007
Nr4a2	Evi2a	0.49960067358079013
Zfp707	Tle4	0.49960067358079013
Drap1	Ascc1	0.49959690635042026
Klf13	Tspan5	0.49958937188968044
Srebf1	Mical1	0.49958937188968044
Lef1	Nsmaf	0.4995743029682008
Zfp707	Dnmt3b	0.4995705357378309
Nr1d2	Ndst1	0.499566768507461
Elk3	Fut8	0.4995592340467212
Zfp329	St7	0.4995592340467212
Zfp426	Abhd4	0.4995516995859814
Nfil3	Kctd12	0.4995441651252416
Zfp707	Dusp12	0.49952909620376196
Tsc22d1	Per2	0.499525328973392
Hes6	Slc9a3r1	0.49952156174302215
Scml4	Rrad	0.49952156174302215
Nfkb2	Trip10	0.49951779451265227
Tsc22d1	Fyco1	0.49951026005191246
Arid3b	Per2	0.49950272559117265
Cux1	Srpk2	0.4994989583608027
Ski	Ssbp4	0.499487656669693
Tulp3	Gnptab	0.4994801222089532
E2f1	Ramp3	0.4994763549785833
Maff	Chchd7	0.4994725877482134
Zeb2	Lactb	0.4994650532874736
Nr3c1	Abcb1b	0.49946128605710366
Fli1	Gadd45g	0.4994575188267338
Fli1	Stra6	0.4994575188267338
Stat3	Sh2d3c	0.49945375159636385
Tulp3	Ick	0.49944998436599397
Ankzf1	Tnfsf11	0.49943491544451435
Ets1	Acy1	0.4994311482141444
Zfp101	Sh3bp5	0.4994311482141444
Plscr1	Atf6	0.49942361375340466
Tulp3	Il2rb	0.49940854483192504
Klf4	Nfyb	0.4993897086800755
Runx1	Bnip3	0.4993859414497056
Drap1	S100a13	0.4993784069889658
Cux1	Pten	0.49937463975859586
Cebpz	Fbxo11	0.49936710529785605
Mxi1	Etv6	0.4993633380674862
Zzz3	Casp6	0.4993633380674862
Tulp3	Rhoq	0.49935957083711624
Arid2	Anxa4	0.49934826914600655
Plagl2	Furin	0.4993369674548968
Klf10	Egln3	0.49933320022452693
Myc	Galk1	0.49931436407267743
Ets1	Sh3gl3	0.4993068296119376
Zzz3	Pts	0.4993030623815677
Tsc22d1	Ppic	0.4992992951511978
Pknox1	Smarca2	0.4992955279208279
Nfkb1	Sh3bp1	0.499291760690458
Zfp35	Hif1a	0.49928799346008806
Srebf1	Capn2	0.49926539007786863
Zfp296	Rasgrp2	0.49926539007786863
Runx2	Slc2a3	0.49926162284749875
Zzz3	Tcf12	0.49926162284749875
Zbtb32	Cd44	0.4992578556171288
Stat2	Ifit1	0.49925408838675894
Zfp707	Mettl8	0.499250321156389
Son	Pknox1	0.4992427866956492
Clock	Wrnip1	0.49922771777416963
Cenpb	Lactb	0.4992201833134298
Mef2d	Sesn3	0.4992201833134298
Arid3b	Ddx51	0.49921264885269
Foxo1	Wee1	0.49921264885269
Scml4	Map4k4	0.4992051143919502
Adnp	Rps6ka3	0.49920134716158027
Zfp598	Mllt6	0.4991900454704706
Cc2d1a	Stx1a	0.49918627824010064
Gabpa	Helb	0.49918251100973077
Arid3a	Prpsap2	0.49917497654899096
Ets1	Cdk5r1	0.499171209318621
Zkscan1	Ahnak	0.499171209318621
Cbx2	Sh2d3c	0.49915990762751133
Foxo3	Acox1	0.49915990762751133
Nfkb1	Tle4	0.4991561403971414
Zzz3	Zfp445	0.4991523731667715
Lef1	Papolg	0.4991486059364016
Fosl2	Il12rb1	0.4991448387060317
Irf8	Slfn2	0.4991448387060317
Tsc22d1	Prickle1	0.499133537014922
Tsc22d1	Moap1	0.4991222353238123
Nr3c1	Gemin6	0.4991184680934424
Crem	Il2rb	0.49911470086307247
Mtf2	Surf4	0.4991109336327026
Atf6	Tyw1	0.49910716640233266
Rbpj	Sugt1	0.4991033991719628
Myb	Lgals3	0.49909209748085304
Zfp101	Mcoln2	0.4990845630201132
Irf2	Ethe1	0.4990770285593734
Usf2	Gtse1	0.4990770285593734
Clock	Rbm15	0.4990657268682637
Ncoa1	Pcmt1	0.4990581924075239
Ankzf1	Rgs11	0.499054425177154
Rel	Csnk1e	0.4990506579467841
Pbx2	Cd44	0.4990393562556744
Zfp426	Ppp1r10	0.4990318217949346
Cggbp1	Prkd3	0.49902052010382486
Tbx21	Skap2	0.499016752873455
Klf10	Bzw2	0.49901298564308505
Zfp202	BC021614	0.49901298564308505
Zeb2	Cd83	0.49900545118234524
Ahr	Picalm	0.49900168395197536
Crem	Cltb	0.49897908056975593
Hes6	Mapkapk2	0.4989715461090161
Gabpa	Sema4a	0.4989677788786462
Hes6	Mgat4b	0.4989640116482763
Cc2d1a	Zfp239	0.4989564771875365
Mnt	Inpp1	0.4989527099571666
Klf6	Cdk5r1	0.4989489427267967
Drap1	Rab4b	0.4989451754964268
Zkscan1	Tes	0.4989414082660569
Hes6	Rad52	0.498937641035687
Mbd6	Twsg1	0.498937641035687
Ncoa1	Picalm	0.49892633934457725
Zbtb7b	Abhd4	0.4989225721142074
Zmiz2	Dgat1	0.49891880488383744
Egr1	Tmed3	0.49891503765346756
Cux1	Ccdc50	0.4989037359623578
Klf3	Ncf1	0.4989037359623578
Zfp707	Tlcd1	0.49889996873198794
Gabpa	Trpv2	0.498896201501618
Zfp91	Fndc3a	0.498896201501618
Egr1	Ethe1	0.49889243427124813
Tef	Eea1	0.49889243427124813
Cux1	Igfbp7	0.4988886670408782
Thap7	Galnt3	0.4988886670408782
Zfp281	Zfp36l2	0.4988811325801384
Ash1l	Rpl36al	0.4988773653497685
Phf1	Rasgrp1	0.4988773653497685
Ikzf4	Mdn1	0.49886606365865876
Hmgb3	Tgoln1	0.4988622964282889
Bbx	Helb	0.498858529197919
Rest	Ppme1	0.498858529197919
Elk4	Socs1	0.4988547619675491
Foxn2	Plekhf2	0.4988509947371792
Ankzf1	Tlcd1	0.49884722750680927
Zfp260	Tyw1	0.4988359258156996
Eea1	Adarb1	0.49882462412458983
Zfp101	Helb	0.49882085689421996
Stat2	Tnk2	0.4988095552031102
Eea1	Pim1	0.49880578797274033
Plscr1	Hk1	0.4988020207423704
Ncoa1	Pik3ca	0.4987944862816306
Satb1	Gart	0.4987756501297811
Egr2	Arhgap17	0.4987681156690413
Elk3	Itpr1	0.49876434843867135
Rbpj	Galk1	0.49876434843867135
Gata3	Tmtc4	0.49874551228682185
Zhx1	Mapk7	0.49873797782608204
Ncoa3	Cyfip2	0.4987304433653422
Irf2	Nrip1	0.49872667613497235
Ankzf1	Vps54	0.4987229089046024
Klf13	Mapkapk2	0.49871914167423254
Pou2f2	Dpp4	0.4987153744438626
Cggbp1	Fth1	0.4987116072134927
Rbpj	Nudt4	0.4987116072134927
Zkscan1	Tnfrsf12a	0.4987078399831228
Clock	Tnnt2	0.4987040727527529
Stat1	Pdpn	0.498700305522383
Foxo3	Pycr1	0.4986965382920131
Ski	Agpat3	0.4986965382920131
Dzip1	Fap	0.49869277106164317
Ncoa1	Ptprf	0.49867770214016355
Myb	Stx1a	0.498662633218684
Stat5b	Myo6	0.49864756429720436
Mga	Adam9	0.4986437970668344
Zfp644	Minpp1	0.49863249537572474
Zfp707	Cdc23	0.4986249609149849
Zfp329	Zscan21	0.498621193684615
Zkscan1	Ifih1	0.4986174264542451
Ncoa3	Picalm	0.4986136592238752
Tsc22d1	Acvr1b	0.49860612476313537
Zfp426	Stambp	0.49860612476313537
Stat1	Nfe2l2	0.4986023575327655
Nfat5	Slc1a4	0.4985948230720257
Foxo3	Trib3	0.49859105584165575
Zfp91	Ostf1	0.4985872886112859
Rbpj	B4galnt1	0.49858352138091594
Foxo1	Dusp1	0.49857975415054606
Zbtb20	Vdac1	0.49857598692017613
Cic	Il15ra	0.49856468522906644
Phf20	Plk2	0.49856091799869656
Zfp202	Ndst1	0.49855715076832663
Zfp202	Rbmx	0.49855715076832663
Zfp445	Papolg	0.49855338353795675
Zeb1	Hist1h1c	0.498542081846847
Myc	Smyd5	0.49853831461647713
Zfp277	Dnmt3b	0.4985345473861072
Rreb1	Pde2a	0.4985307801557373
Zfp707	Sult2b1	0.4985270129253674
Ski	Sema4d	0.4985194784646276
Bcl11b	Sh2d3c	0.49851194400388776
Bhlhe40	Sra1	0.4985081767735179
Sox4	Lactb	0.49850440954314795
Tcf3	Tpd52	0.4985006423127781
Nr4a2	Tspan2	0.49849687508240814
Stat2	Lgals3bp	0.49849310785203826
Zfp202	Gpr146	0.49848934062166833
Zbtb7b	Psrc1	0.4984818061609285
Fosl1	Tmed3	0.49847427170018876
Plscr1	Tnnt2	0.49847050446981883
Rel	Ccl3	0.49846673723944895
Foxo3	Mapkapk2	0.4984554355483392
Cggbp1	Sec24d	0.49845166831796933
Zfp296	Ldlrap1	0.4984479010875994
Patz1	Ssbp4	0.4984441338572295
Rest	Avpi1	0.4984365993964897
Tcf3	Dpp4	0.4984365993964897
Bcl11b	Ramp3	0.4984328321661198
Ncoa3	Rap1gds1	0.4984328321661198
Fosl1	Ero1l	0.4984290649357499
Zfp707	Trim13	0.4984290649357499
